trial_index,uniqueid,condition,counterbalance,assignmentId,workerId,hitId,trial_type,rt,internal_node_id,dateTime,materials_id,item_id,survey_question_idx,survey_answer,slider_value,slider_copout,condition_0,condition_1,condition_2,agent_is_subject,slider_value_normed
17,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,1646.0,0.0-17.0,2021-08-03 17:07:50.109,swarm-002-promptP,22.0,,,85.0,False,0.0,0.0,,False,1.4193230529902319
18,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2838.0,0.0-18.0,2021-08-03 17:07:52.951,swarm-002-promptP,39.0,,,65.0,False,0.0,0.0,,False,-0.21486553680662393
19,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2313.0,0.0-19.0,2021-08-03 17:07:55.270,swarm-002-promptP,0.0,,,82.0,False,0.0,0.0,,False,1.1741947645207034
20,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2339.0,0.0-20.0,2021-08-03 17:07:57.614,swarm-002-promptP,2.0,,,72.0,False,0.0,0.0,,False,0.3571004696222756
21,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,1764.0,0.0-21.0,2021-08-03 17:07:59.380,swarm-002-promptP,30.0,,,64.0,False,0.0,1.0,,True,-0.2965749662964667
22,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2990.0,0.0-22.0,2021-08-03 17:08:02.373,swarm-002-promptP,4.0,,,46.0,False,0.0,0.0,,False,-1.7673446971136368
23,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,1261.0,0.0-23.0,2021-08-03 17:08:03.637,swarm-002-promptP,3.0,,,54.0,False,0.0,0.0,,False,-1.1136692611948946
24,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,1782.0,0.0-24.0,2021-08-03 17:08:05.422,swarm-002-promptP,20.0,,,48.0,False,0.0,0.0,,False,-1.6039258381339512
25,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,1481.0,0.0-25.0,2021-08-03 17:08:06.909,swarm-002-promptP,58.0,,,59.0,False,0.0,1.0,,True,-0.7051221137456807
26,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,1668.0,0.0-26.0,2021-08-03 17:08:08.581,swarm-002-promptP,64.0,,,48.0,False,0.0,1.0,,True,-1.6039258381339512
27,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,1645.0,0.0-27.0,2021-08-03 17:08:10.229,swarm-002-promptP,56.0,,,58.0,False,0.0,1.0,,True,-0.7868315432355234
28,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,1565.0,0.0-28.0,2021-08-03 17:08:11.797,swarm-002-promptP,7.0,,,62.0,False,0.0,0.0,,False,-0.4599938252761523
29,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,1918.0,0.0-29.0,2021-08-03 17:08:13.717,swarm-002-promptP,17.0,,,56.0,False,0.0,1.0,,True,-0.950250402215209
30,A2KGELV8JP76TJ:3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,0,0,3JV9LGBJWU2INZTHT54NHUAVBZ1OGV,A2KGELV8JP76TJ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4078.0,0.0-30.0,2021-08-03 17:08:17.797,swarm-002-promptP,7.0,,,55.0,False,filler,full,,False,-1.0319598317050518
3,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,7585.0,0.0-3.0,2021-08-03 17:09:14.720,,,,,100.0,False,practice,solid,full,False,0.41190549712779334
4,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4281.300000000745,0.0-4.0,2021-08-03 17:09:19.005,,,,,100.0,False,practice,liquid,full,False,0.41190549712779334
5,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,5812.300000000745,0.0-5.0,2021-08-03 17:09:24.820,,,,,4.0,False,practice,abstract,empty,False,-2.570382347998578
6,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,6651.800000000745,0.0-6.0,2021-08-03 17:09:31.476,,,,,0.0,False,practice,solid,empty,False,-2.69464434154551
7,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,5460.0999999996275,0.0-7.0,2021-08-03 17:09:36.940,,,,,100.0,False,practice,abstract,full,False,0.41190549712779334
9,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4360.5999999996275,0.0-9.0,2021-08-03 17:09:42.774,swarm-002-promptP,11.0,,,100.0,False,filler,full,,False,0.41190549712779334
10,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,5531.0999999996275,0.0-10.0,2021-08-03 17:09:48.309,swarm-002-promptP,7.0,,,100.0,False,0.0,1.0,,True,0.41190549712779334
11,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,8143.699999999255,0.0-11.0,2021-08-03 17:09:56.456,swarm-002-promptP,39.0,,,100.0,False,0.0,0.0,,False,0.41190549712779334
12,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4623.9000000003725,0.0-12.0,2021-08-03 17:10:01.084,swarm-002-promptP,2.0,,,0.0,False,filler,empty,,False,-2.69464434154551
13,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,7393.9000000003725,0.0-13.0,2021-08-03 17:10:08.482,swarm-002-promptP,56.0,,,51.0,False,0.0,1.0,,True,-1.1103039238221253
14,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3110.300000000745,0.0-14.0,2021-08-03 17:10:11.595,swarm-002-promptP,19.0,,,100.0,False,0.0,0.0,,False,0.41190549712779334
15,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,5413.700000001118,0.0-15.0,2021-08-03 17:10:17.011,swarm-002-promptP,3.0,,,100.0,False,0.0,0.0,,False,0.41190549712779334
16,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4145.0,0.0-16.0,2021-08-03 17:10:21.159,swarm-002-promptP,8.0,,,99.0,False,0.0,0.0,,False,0.38083999874106034
17,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3599.5999999996275,0.0-17.0,2021-08-03 17:10:24.762,swarm-002-promptP,31.0,,,100.0,False,0.0,0.0,,False,0.41190549712779334
18,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,6204.5,0.0-18.0,2021-08-03 17:10:30.970,swarm-002-promptP,17.0,,,92.0,False,0.0,1.0,,True,0.1633815100339291
19,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,5515.300000000745,0.0-19.0,2021-08-03 17:10:36.489,swarm-002-promptP,6.0,,,100.0,False,0.0,1.0,,True,0.41190549712779334
20,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,5218.200000001118,0.0-20.0,2021-08-03 17:10:41.710,swarm-002-promptP,22.0,,,100.0,False,0.0,1.0,,True,0.41190549712779334
21,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3855.0999999996275,0.0-21.0,2021-08-03 17:10:45.568,swarm-002-promptP,25.0,,,100.0,False,0.0,1.0,,True,0.41190549712779334
22,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4075.0,0.0-22.0,2021-08-03 17:10:49.647,swarm-002-promptP,4.0,,,100.0,False,0.0,1.0,,True,0.41190549712779334
23,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3326.5,0.0-23.0,2021-08-03 17:10:52.977,swarm-002-promptP,5.0,,,99.0,False,0.0,1.0,,True,0.38083999874106034
24,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3845.5,0.0-24.0,2021-08-03 17:10:56.826,swarm-002-promptP,2.0,,,100.0,False,0.0,0.0,,False,0.41190549712779334
25,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3923.7999999988824,0.0-25.0,2021-08-03 17:11:00.753,swarm-002-promptP,24.0,,,100.0,False,0.0,0.0,,False,0.41190549712779334
26,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3526.0999999996275,0.0-26.0,2021-08-03 17:11:04.283,swarm-002-promptP,64.0,,,100.0,False,0.0,0.0,,False,0.41190549712779334
27,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,17822.60000000149,0.0-27.0,2021-08-03 17:11:22.108,swarm-002-promptP,0.0,,,100.0,False,0.0,0.0,,False,0.41190549712779334
28,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,45221.0,0.0-28.0,2021-08-03 17:12:07.332,swarm-002-promptP,58.0,,,98.0,False,0.0,1.0,,True,0.3497745003543273
29,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3556.5,0.0-29.0,2021-08-03 17:12:10.891,swarm-002-promptP,20.0,,,99.0,False,0.0,0.0,,False,0.38083999874106034
30,AJQ71YIGY01HZ:3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,0,0,3OLQQLKKNTD62A6T7XMU9V8XZPCEJL,AJQ71YIGY01HZ,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2750.9000000003725,0.0-30.0,2021-08-03 17:12:13.645,swarm-002-promptP,30.0,,,100.0,False,0.0,0.0,,False,0.41190549712779334
3,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,9142.0,0.0-3.0,2021-08-03 17:12:31.369,,,,,100.0,False,practice,solid,full,False,1.5658476191232786
4,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,6176.300000011921,0.0-4.0,2021-08-03 17:12:37.548,,,,,31.0,False,practice,liquid,full,False,-2.970970599269674
5,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,5072.300000011921,0.0-5.0,2021-08-03 17:12:42.623,,,,,80.0,False,practice,abstract,empty,False,0.2508278456760459
6,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4702.200000047684,0.0-6.0,2021-08-03 17:12:47.328,,,,,33.0,False,practice,solid,empty,False,-2.8394686219249508
7,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4472.300000011921,0.0-7.0,2021-08-03 17:12:51.803,,,,,67.0,False,practice,abstract,full,False,-0.6039350070646553
9,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3067.7999999523163,0.0-9.0,2021-08-03 17:12:57.534,swarm-002-promptP,17.0,,,74.0,False,0.0,1.0,,True,-0.14367808635812393
10,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2873.0,0.0-10.0,2021-08-03 17:13:00.409,swarm-002-promptP,4.0,,,77.0,False,filler,empty,,False,0.05357487965896099
11,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2686.5,0.0-11.0,2021-08-03 17:13:03.098,swarm-002-promptP,11.0,,,84.0,False,filler,full,,False,0.5138318003654925
12,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2685.199999988079,0.0-12.0,2021-08-03 17:13:05.785,swarm-002-promptP,56.0,,,78.0,False,0.0,1.0,,True,0.11932586833132262
13,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3125.2999999523163,0.0-13.0,2021-08-03 17:13:08.913,swarm-002-promptP,19.0,,,74.0,False,0.0,1.0,,True,-0.14367808635812393
14,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3718.400000035763,0.0-14.0,2021-08-03 17:13:12.634,swarm-002-promptP,25.0,,,75.0,False,0.0,0.0,,False,-0.07792709768576228
15,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,5011.800000011921,0.0-15.0,2021-08-03 17:13:17.648,swarm-002-promptP,22.0,,,71.0,False,0.0,1.0,,True,-0.3409310523752088
16,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3592.599999964237,0.0-16.0,2021-08-03 17:13:21.243,swarm-002-promptP,3.0,,,76.0,False,0.0,0.0,,False,-0.012176109013400648
17,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3224.899999976158,0.0-17.0,2021-08-03 17:13:24.470,swarm-002-promptP,39.0,,,74.0,False,0.0,0.0,,False,-0.14367808635812393
18,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3786.7999999523163,0.0-18.0,2021-08-03 17:13:28.259,swarm-002-promptP,5.0,,,68.0,False,0.0,0.0,,False,-0.5381840183922937
19,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3281.800000011921,0.0-19.0,2021-08-03 17:13:31.543,swarm-002-promptP,24.0,,,72.0,False,0.0,1.0,,True,-0.2751800637028472
20,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3085.699999988079,0.0-20.0,2021-08-03 17:13:34.631,swarm-002-promptP,30.0,,,78.0,False,0.0,0.0,,False,0.11932586833132262
21,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4100.100000023842,0.0-21.0,2021-08-03 17:13:38.733,swarm-002-promptP,58.0,,,73.0,False,0.0,1.0,,True,-0.20942907503048555
22,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4698.299999952316,0.0-22.0,2021-08-03 17:13:43.433,swarm-002-promptP,7.0,,,73.0,False,0.0,1.0,,True,-0.20942907503048555
23,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3102.800000011921,0.0-23.0,2021-08-03 17:13:46.538,swarm-002-promptP,20.0,,,81.0,False,0.0,1.0,,True,0.3165788343484075
24,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2832.699999988079,0.0-24.0,2021-08-03 17:13:49.373,swarm-002-promptP,64.0,,,85.0,False,0.0,0.0,,False,0.5795827890378541
25,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3282.399999976158,0.0-25.0,2021-08-03 17:13:52.658,swarm-002-promptP,6.0,,,95.0,False,0.0,0.0,,False,1.2370926757614704
26,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3045.600000023842,0.0-26.0,2021-08-03 17:13:55.706,swarm-002-promptP,4.0,,,91.0,False,0.0,1.0,,True,0.9740887210720238
27,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,4403.0,0.0-27.0,2021-08-03 17:14:00.112,swarm-002-promptP,2.0,,,79.0,False,0.0,0.0,,False,0.18507685700368426
28,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,3472.5,0.0-28.0,2021-08-03 17:14:03.587,swarm-002-promptP,8.0,,,93.0,False,0.0,1.0,,True,1.1055906984167472
29,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2977.5,0.0-29.0,2021-08-03 17:14:06.567,swarm-002-promptP,41.0,,,89.0,False,0.0,1.0,,True,0.8425867437273006
30,A3N4CI434GNSZP:3M68NM076IVJNJWR9KC5ZY2BS8IR65,0,0,3M68NM076IVJNJWR9KC5ZY2BS8IR65,A3N4CI434GNSZP,3TL87MO8CMD1GUWWFRDBJ8AYKARFL8,html-slider-response-with-copout,2863.699999988079,0.0-30.0,2021-08-03 17:14:09.433,swarm-002-promptP,0.0,,,86.0,False,0.0,1.0,,True,0.6453337777102157
